id , Source Name , RA (J2000.0) , Dec (J2000.0) , Extended source name , Significance , Log Parabola signif. , Peak Interval , Previous Fermi Association , Other Gamma Catalog Associations , TeVCat Flag , TeV Assoc. Name , Class , Low confidence Class , Association , Low Confidence Assoc. , Assoc. Probability , R.A. Counterpart , Dec. Counterpart , Counterpart Error
1531 , 4FGL J1104.0+2611 , 166.007 , 26.1873 ,  , 6.259168 , 0.9560483 ,  ,  ,  , N ,  , bcu ,  , SDSS J110357.29+261119.1 ,  , 0.99712265 , 165.98870849609375 , 26.188583374023438 , 0.009
1532 , 4FGL J1104.4+0730 , 166.1168 , 7.51 ,  , 16.647705 , 0.94705147 ,  , 3FGL J1104.3+0730 ,  , N ,  , bll ,  , MG1 J110424+0730 ,  , 0.9992505 , 166.100297683 , 7.51477247778 , 0.00000012
1533 , 4FGL J1104.4+3812 , 166.1187 , 38.207 ,  , 294.2779 , 3.2128186 , 31560000 , 3FGL J1104.4+3812 ,  J1105+3813 , P , Markarian 421 , BLL ,  , Mkn 421 ,  , 1 , 166.113808104 , 38.2088330528 , 0.000000075
1534 , 4FGL J1104.9+5748 , 166.2395 , 57.8079 ,  , 5.5468416 , 0.46716166 ,  ,  ,  , N ,  , bcu ,  , 7C 1101+5808 ,  , 0.8655146 , 166.0540008544922 , 57.87022018432617 , 0.0045
1535 , 4FGL J1105.8+3944 , 166.4589 , 39.7426 ,  , 6.0128026 , 1.2748077 ,  ,  ,  , N ,  , bll ,  , GB6 J1105+3946 ,  , 0.96627545 , 166.474247663 , 39.7824789861 , 0.00000024
1536 , 4FGL J1105.8-0731 , 166.4735 , -7.5319 ,  , 7.8352275 , 0.2771043 ,  ,  ,  , N ,  , bcu ,  , NVSS J110547-073235 ,  ,  , 166.449108596 , -7.54289963611 , 0.0000017
1537 , 4FGL J1106.0+2813 , 166.502 , 28.2254 ,  , 26.444153 , 3.2431166 , 31560000 , 3FGL J1105.9+2814 ,  , N ,  , fsrq ,  , MG2 J110606+2812 ,  , 0.9948281 , 166.530257237 , 28.2130736556 , 0.00000013
1538 , 4FGL J1106.2-1048 , 166.5699 , -10.8093 ,  , 4.6512575 , 0.95696115 ,  ,  ,  , N ,  , bcu ,  , 2MASS J11061252-1049314 ,  , 0.969145 , 166.5233852 , -10.8148110806 , 0.0000018
1539 , 4FGL J1106.5-3646 , 166.6274 , -36.7723 ,  , 16.522879 , 1.6447318 , 31560000 , 3FGL J1106.4-3643 ,  , N ,  , bll ,  , PMN J1106-3647 ,  , 0.9947994 , 166.600176754 , -36.7830321111 , 0.000002
1540 , 4FGL J1107.0-4449 , 166.7749 , -44.8323 ,  , 22.693106 , 4.7388425 , 31560000 , 3FGL J1107.4-4447 ,  , N ,  , fsrq ,  , PKS 1104-445 ,  , 0.9995312 , 166.786225471 , -44.8187828639 , 0.000000068
1541 , 4FGL J1107.6+0222 , 166.9066 , 2.3684 ,  , 14.863512 , 0.7571245 ,  , 3FGL J1107.5+0223 ,  , N ,  , bll ,  , NVSS J110735+022225 ,  , 0.998394 , 166.899649221 , 2.37349838333 , 0.00000043
1542 , 4FGL J1107.7-3042 , 166.9327 , -30.7153 ,  , 5.0643106 , 0.90218925 ,  ,  ,  , N ,  , fsrq ,  , PKS 1105-304 ,  , 0.9972736 , 166.933934246 , -30.7264016111 , 0.0000038
1543 , 4FGL J1107.8+1501 , 166.9611 , 15.0276 ,  , 19.391815 , 2.5784438 ,  , 3FGL J1107.8+1502 ,  , N ,  , bll ,  , RX J1107.7+1502 ,  , 0.99976206 , 166.9502637 , 15.0362670833 , 0.00000031
1544 , 4FGL J1108.7-1844 , 167.1912 , -18.7472 ,  , 4.06798 , 1.424319 ,  ,  ,  , N ,  , bcu ,  , NVSS J110845-184505 ,  , 0.99324167 , 167.19070434570312 , -18.751493453979492 , 0.0000057
1545 , 4FGL J1109.3+2411 , 167.3421 , 24.1921 ,  , 12.151962 , 0.35753265 ,  , 3FGL J1109.4+2411 ,  , N ,  , bll ,  , 1ES 1106+244 ,  , 0.9986178 , 167.317363 , 24.1889326361 , 0.00000064
1546 , 4FGL J1109.6+3735 , 167.4092 , 37.5868 ,  , 8.806631 , 1.7333933 ,  , 3FGL J1109.6+3734 ,  , N ,  , bll ,  , NVSS J110938+373609 ,  , 0.99838316 , 167.41041564941406 , 37.603248596191406 , 0.0045
1547 , 4FGL J1109.7-4814 , 167.4433 , -48.2452 ,  , 5.513341 , 1.1125432 ,  , 3FGL J1109.4-4815 ,  , N ,  , bcu ,  , PMN J1109-4815 ,  , 0.98167425 , 167.328600692 , -48.2553521833 , 0.00000078
1548 , 4FGL J1110.2+7135 , 167.5623 , 71.5864 ,  , 14.397101 , 2.091664 ,  , 3FGL J1110.0+7134 ,  , N ,  , bll ,  , RX J1110.5+7133 ,  , 0.9880885 , 167.6562042236328 , 71.56580352783203 , 0.0045
1549 , 4FGL J1110.5-1836 , 167.6411 , -18.6058 ,  , 15.324368 , 1.1614392 , 31560000 , 3FGL J1110.4-1835 ,  , N ,  , bll ,  , CRATES J111027.78-183552.6 ,  , 0.9975949 , 167.615723283 , -18.5979758833 , 0.00000048
1550 , 4FGL J1111.0+3542 , 167.7736 , 35.7156 ,  , 5.6149974 , 1.436606 ,  ,  ,  , N ,  , bll ,  , FBQS J111056.8+353907 ,  , 0.96761596 , 167.73683166503906 , 35.652000427246094 , 0.0045
1551 , 4FGL J1111.8+4858 , 167.9695 , 48.9798 ,  , 4.9387794 , 0.06843268 ,  ,  ,  , N ,  , bcu ,  , 1RXS J111157.8+485725 ,  , 0.9950582 , 167.9958038330078 , 48.95029830932617 , 0.0045
1552 , 4FGL J1112.4+1751 , 168.1132 , 17.8509 ,  , 6.0516424 , 1.4036609 ,  , 3FGL J1112.6+1749 ,  , N ,  , bll ,  , 1RXS J111224.2+175131 ,  , 0.9987897 , 168.1024932861328 , 17.856060028076172 , 0.0045
1553 , 4FGL J1112.5+3448 , 168.1469 , 34.8022 ,  , 28.649246 , 2.9154916 , 31560000 , 3FGL J1112.4+3449 ,  , N ,  , fsrq ,  , TXS 1109+350 ,  , 0.9971991 , 168.161538167 , 34.7775304611 , 0.00000011
1554 , 4FGL J1113.8+1528 , 168.4575 , 15.4807 ,  , 6.449928 , 0.105852254 ,  ,  ,  , N ,  , bll ,  , 2MASS J11135586+1528058 ,  ,  , 168.482771967 , 15.4682575333 , 0.00000095
1555 , 4FGL J1113.9+5523 , 168.4913 , 55.3964 ,  , 9.032377 , 2.3719733 ,  ,  ,  , N ,  , bll ,  , SDSS J111356.29+552255.6 ,  ,  , 168.484569358 , 55.3821230278 , 0.0000016
1556 , 4FGL J1114.5-0819 , 168.6421 , -8.3224 ,  , 10.73555 , 2.2596602 , 31560000 ,  ,  , N ,  , fsrq ,  , PKS B1112-080 ,  , 0.9944628 , 168.635627733 , -8.27750089167 , 0.00000011
1557 , 4FGL J1114.7-0248 , 168.6943 , -2.8019 ,  , 6.389026 , 1.4994721 ,  ,  ,  , N ,  , fsrq ,  , PMN J1114-0248 ,  , 0.98432416 , 168.665266304 , -2.79215075278 , 0.00000013
1558 , 4FGL J1115.2-0703 , 168.8065 , -7.0608 ,  , 11.290746 , 0.34119558 ,  , 3FGL J1115.0-0701 ,  , N ,  , bcu ,  , NVSS J111511-070238 ,  , 0.9944358 , 168.79887715 , -7.04443635556 , 0.00000056
1559 , 4FGL J1116.6+2915 , 169.1625 , 29.2586 ,  , 4.080927 , 2.2546592 ,  ,  ,  , N ,  , rdg ,  , B2 1113+29 ,  , 0.99546653 , 169.1442413330078 , 29.2547550201416 , 0.0045
1560 , 4FGL J1117.0+2013 , 169.2708 , 20.2294 ,  , 38.47521 , 0.10448809 , 31332582 , 3FGL J1117.0+2014 ,  , N ,  , bll ,  , RBS 0958 ,  , 0.99984837 , 169.276046762 , 20.2353835778 , 0.00000033
1561 , 4FGL J1117.2-5337 , 169.3179 , -53.6266 ,  , 17.489609 , 4.393891 ,  , 3FGL J1117.2-5338 ,  , N ,  , bcu ,  , MGPS J111715-533816 ,  , 0.9995865 , 169.313889958 , -53.6378411 , 0.00001
1562 , 4FGL J1117.6+2550 , 169.407 , 25.8463 ,  , 9.856366 , 1.2494789 ,  , 3FGL J1117.3+2546 ,  , N ,  , bll ,  , RX J1117.6+2548 ,  , 0.99568474 , 169.418311617 , 25.8129557694 , 0.00000084
1563 , 4FGL J1117.6+0217 , 169.408 , 2.295 ,  , 5.1404757 , 0.7429015 ,  , 3FGL J1117.7+0217 ,  , N ,  , bcu ,  , PMN J1117+0216 ,  , 0.9517441 , 169.348447937 , 2.27208124722 , 0.00000041
1564 , 4FGL J1118.0+5356 , 169.509 , 53.9365 ,  , 29.778265 , 2.7803934 ,  , 3FGL J1117.9+5355 ,  , N ,  , bll ,  , NVSS J111757+535553 ,  , 0.9992025 , 169.488507596 , 53.9319025083 , 0.00000054
1565 , 4FGL J1118.2-4634 , 169.5579 , -46.5795 ,  , 9.795717 , 2.8910964 , 31560000 , 3FGL J1117.7-4632 ,  , N ,  , fsrq ,  , PKS 1116-46 ,  , 0.9976713 , 169.612323504 , -46.5708337417 , 0.0000001
1566 , 4FGL J1118.2-0415 , 169.5748 , -4.2539 ,  , 11.997624 , 1.989395 , 31560000 , 3FGL J1118.2-0411 ,  , N ,  , agn ,  , PMN J1118-0413 ,  , 0.98313683 , 169.55189855 , -4.22344396667 , 0.00000045
1567 , 4FGL J1118.6-1235 , 169.6533 , -12.5962 ,  , 8.286117 , 1.747868 ,  ,  ,  , N ,  , fsrq ,  , PKS 1115-12 ,  , 0.9864883 , 169.571422433 , -12.5484059694 , 0.00000014
1568 , 4FGL J1119.0+1235 , 169.7655 , 12.5866 ,  , 10.976996 , 2.7580063 , 31559456 ,  ,  , N ,  , fsrq ,  , OM 127 ,  , 0.995795 , 169.738755983 , 12.5782549972 , 0.000000075
1569 , 4FGL J1119.6-3047 , 169.9245 , -30.7962 ,  , 5.249032 , 0.5999039 ,  , 3FGL J1119.7-3046 ,  , N ,  , bll ,  , 1RXS J111941.0-304652 ,  , 0.9994503 , 169.9145965576172 , -30.78890037536621 , 0.0045
1570 , 4FGL J1120.6+0713 , 170.1542 , 7.2245 ,  , 21.450754 , 6.246207 ,  , 3FGL J1120.6+0713 ,  , N ,  , bcu ,  , 1RXS J112041.6+071335 ,  , 0 , 170.17332458496094 , 7.2263898849487305 , 0.009
1571 , 4FGL J1120.8+4212 , 170.2006 , 42.2039 ,  , 40.312946 , 2.7528806 ,  , 3FGL J1120.8+4212 ,  , N ,  , bll ,  , RBS 0970 ,  , 0.99990153 , 170.200259829 , 42.2034627778 , 0.00000027
1572 , 4FGL J1121.3-0011 , 170.3496 , -0.1836 ,  , 5.8862205 , 0.6157762 ,  ,  ,  , N ,  , bcu ,  , MGC 0019706 ,  , 0.9958526 , 170.330926062 , -0.221237736111 , 0.00000018
1573 , 4FGL J1121.4-0553 , 170.3641 , -5.8997 ,  , 42.96139 , 5.705905 , 31332582 , 3FGL J1121.4-0554 ,  , N ,  , fsrq ,  , PKS 1118-05 ,  , 0.99962133 , 170.354616862 , -5.89901113889 , 0.0000001
1574 , 4FGL J1123.1-3233 , 170.7977 , -32.5641 ,  , 5.3398232 , 0.26775375 ,  ,  ,  , N ,  , bll ,  , 1RXS J112318.0-323219 ,  , 0.99352026 , 170.82521057128906 , -32.53847122192383 , 0.009
1575 , 4FGL J1123.4-2529 , 170.8683 , -25.488 ,  , 7.8076544 , 2.3119576 , 31332582 , 3FGL J1123.3-2529 ,  , N ,  , fsrq ,  , NVSS J112325-252858 ,  , 0.99891305 , 170.855723954 , -25.4825186417 , 0.000012
1576 , 4FGL J1123.6+8028 , 170.9118 , 80.467 ,  , 8.365563 , 3.3607748 ,  ,  ,  , N ,  , bcu ,  , WN B1120.0+8046 ,  , 0.9830472 , 170.930728663 , 80.506474175 , 0.00000078
1577 , 4FGL J1123.8+7230 , 170.9588 , 72.5134 ,  , 6.095193 , 1.6473824 ,  , 3FGL J1123.6+7231 ,  , N ,  , bll ,  , RX J1123.8+7230 ,  , 0.9993033 , 170.9550018310547 , 72.5 , 0.0045
1578 , 4FGL J1124.0+2336 , 171.0045 , 23.6159 ,  , 12.8744755 , 0.4608396 ,  , 3FGL J1124.1+2337 ,  , N ,  , fsrq ,  , OM 235 ,  , 0.99964046 , 171.011274546 , 23.6127416583 , 0.00000011
1579 , 4FGL J1124.0+2045 , 171.0243 , 20.7554 ,  , 6.690834 , 0.95121497 ,  ,  ,  , N ,  , bll ,  , SDSS J112405.35+204553.7 ,  , 0.99880046 , 171.0222930908203 , 20.76491928100586 , 0.0045
1580 , 4FGL J1124.4+2308 , 171.102 , 23.137 ,  , 7.192995 , 0.47026613 ,  ,  ,  , N ,  , bcu ,  , CRATES J112431+230745 ,  , 0.9926259 , 171.131617833 , 23.1322092139 , 0.00000016
1581 , 4FGL J1124.6-0809 , 171.1625 , -8.157 ,  , 5.2498183 , 0.11456342 ,  ,  ,  , N ,  , bcu ,  , AT20G J112437-080643 ,  , 0.9875758 , 171.156349908 , -8.11185193889 , 0.00000072
1582 , 4FGL J1124.9+2143 , 171.2425 , 21.7309 ,  , 6.6014714 , 0.39431134 ,  ,  ,  , N ,  , bll ,  , SDSS J112503.64+214300.1 ,  , 0.9967778 , 171.26516723632812 , 21.716690063476562 , 0.0045
1583 , 4FGL J1124.9+4934 , 171.2428 , 49.5674 ,  , 20.144587 , 3.2318683 , 31560000 , 3FGL J1124.9+4932 ,  , N ,  , bll ,  , GB6 J1124+4933 ,  , 0.9995113 , 171.224284517 , 49.5693826472 , 0.00000041
1584 , 4FGL J1125.0-5804 , 171.2543 , -58.0822 ,  , 10.224557 , 3.900322 ,  , 3FGL J1125.1-5803 ,  , N ,  , bcu ,  , 2MASS J11250388-5805404 ,  , 0.99944896 , 171.267022479 , -58.094365025 , 0.0000062
1585 , 4FGL J1125.1-2101 , 171.2884 , -21.0274 ,  , 14.42104 , 2.2297442 ,  , 3FGL J1125.0-2101 ,  , N ,  , bll ,  , PMN J1125-2100 ,  , 0.9996547 , 171.285924854 , -21.0183344333 , 0.00000051
1586 , 4FGL J1125.5-3557 , 171.3929 , -35.9581 ,  , 16.093191 , 0.0962104 , 31560000 , 3FGL J1125.5-3558 ,  , N ,  , bll ,  , PMN J1125-3556 ,  , 0.9997442 , 171.381174367 , -35.9509309889 , 0.00000031
1587 , 4FGL J1125.9-0742 , 171.4853 , -7.7151 ,  , 7.8489423 , 0.11996204 ,  , 3FGL J1125.8-0745 ,  , N ,  , bll ,  , 1RXS J112551.6-074219 ,  , 0.99938995 , 171.466550621 , -7.70589071944 , 0.00000033
1588 , 4FGL J1125.9+2005 , 171.4912 , 20.0912 ,  , 9.372558 , 2.3560038 , 31559456 , 3FGL J1125.9+2007 ,  , N ,  , fsrq ,  , 4C +20.25 ,  , 0.9958526 , 171.49475805 , 20.0984270167 , 0.00000013
1589 , 4FGL J1126.8-3829 , 171.7152 , -38.4959 ,  , 16.729734 , 2.453611 ,  , 3FGL J1126.7-3834 ,  , N ,  , bcu ,  , PKS 1124-382 ,  , 0.994418 , 171.683888779 , -38.4789027861 , 0.00000024
1590 , 4FGL J1127.0-1857 , 171.7634 , -18.964 ,  , 115.18712 , 8.318441 , 31560000 , 3FGL J1127.0-1857 ,  , N ,  , fsrq ,  , PKS 1124-186 ,  , 0.99964 , 171.768301871 , -18.9548449583 , 0.000000068
1591 , 4FGL J1127.4+5648 , 171.8648 , 56.8032 ,  , 9.120488 , 0.9861983 , 31560000 ,  ,  , N ,  , fsrq ,  , S4 1124+57 ,  , 0.99076366 , 171.917230042 , 56.83744315 , 0.00000012
1592 , 4FGL J1127.6-4920 , 171.9007 , -49.3389 ,  , 5.5765905 , 1.5797911 ,  ,  ,  , N ,  , bcu ,  , MRC 1125-490 ,  , 0 , 171.91908264160156 , -49.32341766357422 , 0.0045
1593 , 4FGL J1127.8+3618 , 171.9639 , 36.314 ,  , 29.838686 , 1.9758592 , 31560000 , 3FGL J1127.8+3618 ,  , N ,  , fsrq ,  , MG2 J112758+3620 ,  , 0.9836684 , 171.995295129 , 36.3412087083 , 0.000000075
1594 , 4FGL J1128.0+5924 , 172.0034 , 59.4015 ,  , 15.485154 , 1.4342524 , 31559456 , 3FGL J1128.0+5921 ,  , N ,  , fsrq ,  , TXS 1125+596 ,  , 0.9957705 , 172.0555861 , 59.4207773583 , 0.000000088
1595 , 4FGL J1128.8+3757 , 172.2042 , 37.9657 ,  , 13.708386 , 1.3668545 ,  , 3FGL J1129.0+3758 ,  , N ,  , bll ,  , NVSS J112903+375655 ,  , 0.9592775 , 172.2635040283203 , 37.94908142089844 , 0.0045
1596 , 4FGL J1129.1+3703 , 172.2959 , 37.0644 ,  , 12.223975 , 1.395214 , 31560000 , 3FGL J1129.0+3705 ,  , N ,  , bll ,  , CRATES J112916+370317 ,  , 0.9989975 , 172.309637708 , 37.0549796611 , 0.00000014
1597 , 4FGL J1129.2-1014 , 172.3013 , -10.2491 ,  , 5.1898327 , 2.0869424 ,  ,  ,  , N ,  , bcu ,  , NVSS J112912-101349 ,  , 0.9953243 , 172.30221557617188 , -10.230416297912598 , 0.009
1598 , 4FGL J1129.2-0529 , 172.3115 , -5.4874 ,  , 10.136658 , 1.5402603 , 31332582 , 2FGL J1129.0-0532 ,  , N ,  , bcu ,  , 2MASS J11292064-0528332 ,  , 0.9850014 , 172.308580621 , -5.48231063889 , 0.00000048
1599 , 4FGL J1129.5+3034 , 172.3804 , 30.5789 ,  , 6.636602 , 0.41903806 ,  ,  ,  , N ,  , bcu ,  , 87GB 112657.9+305242 ,  , 0.96915406 , 172.405381546 , 30.6095670056 , 0.00000054
1600 , 4FGL J1129.8-1447 , 172.4652 , -14.796 ,  , 21.330383 , 1.8621752 , 31332582 , 3FGL J1129.9-1446 ,  , N ,  , fsrq ,  , PKS 1127-14 ,  , 0.9424642 , 172.529385758 , -14.8242745194 , 0.000000075
1601 , 4FGL J1129.8-4217 , 172.4684 , -42.2881 ,  , 8.86283 , 4.13814 ,  , 3FGL J1129.4-4215 ,  , N ,  , bll ,  , LEDA 566417 ,  , 0.99203527 , 172.52932739257812 , -42.244693756103516 , 0.0045
1602 , 4FGL J1130.5-7801 , 172.6251 , -78.0232 ,  , 15.382485 , 3.2961042 ,  , 3FGL J1130.7-7800 ,  , N ,  , bcu ,  , SUMSS J113032-780105 ,  , 0.9998853 , 172.63357543945312 , -78.0181655883789 , 0.0045
1603 , 4FGL J1130.5-3137 , 172.6499 , -31.6219 ,  , 6.0340137 , 0.8080354 ,  ,  ,  , N ,  , bll ,  , NVSS J113046-313805 ,  , 0.9938297 , 172.69224548339844 , -31.63541603088379 , 0.009
1604 , 4FGL J1130.8+1016 , 172.7192 , 10.2728 ,  , 10.443754 , 0.3385728 ,  , 3FGL J1132.8+1015 ,  , N ,  , bll ,  , 2MASS J11303636+1018245 ,  ,  , 172.65138244628906 , 10.306835174560547 , 0.0045
1605 , 4FGL J1131.0+3815 , 172.7545 , 38.2565 ,  , 20.09644 , 4.3923745 , 31560000 , 3FGL J1131.4+3819 ,  , N ,  , fsrq ,  , B2 1128+38 ,  , 0.9985479 , 172.722010892 , 38.255151925 , 0.000000068
1606 , 4FGL J1131.1-0944 , 172.7912 , -9.7355 ,  , 7.354903 , 0.38785177 ,  ,  ,  , N ,  , bcu ,  , 1RXS J113104.6-094353 ,  , 0.99812514 , 172.771856892 , -9.73513733889 , 0.0000022
1607 , 4FGL J1131.4+5809 , 172.8555 , 58.151 ,  , 15.525442 , 0.2870062 ,  , 3FGL J1131.1+5810 ,  , N ,  , bll ,  , 1RXS J113117.8+580911 ,  , 0.998925 , 172.827620338 , 58.1496643222 , 0.00000026
1608 , 4FGL J1131.4-0504 , 172.8749 , -5.073 ,  , 7.9229813 , 3.867302 , 31559456 , 3FGL J1131.9-0503 ,  , N ,  , bcu ,  , PKS 1128-047 ,  , 0.97415966 , 172.877153142 , -5.00546040278 , 0.0000001
1609 , 4FGL J1132.2-4736 , 173.0557 , -47.613 ,  , 11.093864 , 0.6495616 ,  , 3FGL J1132.0-4736 ,  , N ,  , bcu ,  , 1RXS J113209.3-473844 ,  , 0.996202 , 173.03858947753906 , -47.64813995361328 , 0.009
1610 , 4FGL J1132.7+0034 , 173.1961 , 0.5737 ,  , 48.056705 , 1.5038302 , 31560000 , 3FGL J1132.7+0034 ,  , N ,  , bll ,  , PKS B1130+008 ,  , 0.9996038 , 173.190079487 , 0.574395680556 , 0.00000016
1611 , 4FGL J1134.8-1729 , 173.7141 , -17.4981 ,  , 4.3498487 , 1.800183 ,  ,  ,  , N ,  , bll ,  , 1RXS J113443.6-172853 ,  , 0.9988616 , 173.68539428710938 , -17.48390007019043 , 0.009
1612 , 4FGL J1135.1+3014 , 173.7884 , 30.2344 ,  , 9.212041 , 0.7939286 , 31560000 ,  ,  , N ,  , bll ,  , CRATES J113514+301001 ,  , 0.9593809 , 173.808715108 , 30.168222575 , 0.00000021
1613 , 4FGL J1135.7-0427 , 173.9425 , -4.4634 ,  , 6.894516 , 1.9974365 ,  ,  ,  , N ,  , fsrq ,  , PMN J1135-0428 ,  , 0.9886326 , 173.992645671 , -4.474412875 , 0.00000012
1614 , 4FGL J1136.0-6824 , 174.0207 , -68.4113 ,  , 8.163411 , 2.3481786 ,  , 3FGL J1136.6-6826 ,  , N ,  , bcu ,  , PKS 1133-681 ,  , 0.99224716 , 174.008742029 , -68.4516173917 , 0.0000001
1615 , 4FGL J1136.2+3407 , 174.075 , 34.129 ,  , 11.214827 , 2.8240314 , 31559456 , 3FGL J1136.4+3405 ,  , N ,  , fsrq ,  , MG2 J113627+3408 ,  , 0.99640983 , 174.113933154 , 34.1276344806 , 0.00000012
1616 , 4FGL J1136.3-0501 , 174.0776 , -5.0295 ,  , 4.644846 , 1.537914 ,  ,  ,  , N ,  , bcu ,  , NVSS J113607-050156 ,  , 0.9475228 , 174.03099060058594 , -5.032472133636475 , 0.0045
1617 , 4FGL J1136.4+6736 , 174.1179 , 67.6127 ,  , 25.374416 , 0.39486113 , 31560000 , 3FGL J1136.6+6736 ,  , P , RX J1136.5+6737 , bll ,  , RX J1136.5+6737 ,  , 0.9998175 , 174.125361783 , 67.6178737194 , 0.0000002
1618 , 4FGL J1136.4+7009 , 174.1219 , 70.1537 ,  , 42.46893 , 1.0736057 , 31560000 , 3FGL J1136.6+7009 ,  , P , Markarian 180 , bll ,  , Mkn 180 ,  , 0.99992836 , 174.110035154 , 70.1575852889 , 0.000000082
1619 , 4FGL J1136.8+2550 , 174.2171 , 25.8463 ,  , 10.231877 , 0.694955 ,  , 3FGL J1136.9+2551 ,  , N ,  , bll ,  , RX J1136.8+2551 ,  , 0.99933106 , 174.208865825 , 25.8478895306 , 0.00000046
1620 , 4FGL J1136.8-7413 , 174.2186 , -74.2323 ,  , 16.314583 , 4.5214887 ,  , 3FGL J1136.1-7411 ,  , N ,  , bcu ,  , PKS 1133-739 ,  , 0.9649357 , 174.04025268554688 , -74.2625732421875 , 0.0045
1621 , 4FGL J1137.9-1708 , 174.4849 , -17.1495 ,  , 10.017857 , 2.4712462 , 31560000 ,  ,  J1138-1724 , N ,  , bll ,  , NVSS J113755-171031 ,  , 0.99890584 , 174.48080444335938 , -17.178300857543945 , 0.009
1622 , 4FGL J1138.2+4115 , 174.5711 , 41.2562 ,  , 5.9295278 , 1.6530565 ,  , 1FGL J1138.0+4109 ,  , N ,  , bll ,  , NVSS J113812+411353 ,  , 0.9950735 , 174.55079650878906 , 41.23109817504883 , 0.0045
1623 , 4FGL J1138.4+4857 , 174.6045 , 48.9623 ,  , 7.6431866 , 0.20471504 ,  , 3FGL J1138.2+4905 ,  , N ,  , fsrq ,  , GB6 J1138+4858 ,  , 0.9571668 , 174.508718367 , 48.9825668111 , 0.00000052
1624 , 4FGL J1139.0+4033 , 174.7637 , 40.5617 ,  , 6.526275 , 0.7378003 , 31560000 ,  ,  , N ,  , bcu ,  , CRATES J113903+403303 ,  , 0.97270054 , 174.761392542 , 40.5485670528 , 0.000000095
1625 , 4FGL J1140.5+1528 , 175.129 , 15.4824 ,  , 8.244701 , 0.77435625 ,  , 3FGL J1140.4+1529 ,  , N ,  , bll ,  , NVSS J114023+152808 ,  , 0.99445695 , 175.097900390625 , 15.469200134277344 , 0.009
1626 , 4FGL J1141.4+6805 , 175.3583 , 68.0984 ,  , 12.92917 , 3.263232 ,  , 3FGL J1141.2+6805 ,  , N ,  , bcu ,  , 1RXS J114118.3+680433 ,  , 0.99038166 , 175.3271661 , 68.0749909389 , 0.00000066
1627 , 4FGL J1141.5-1408 , 175.3866 , -14.1457 ,  , 8.638313 , 0.72576284 , 31332582 , 3FGL J1141.6-1406 ,  , N ,  , bll ,  , 1RXS J114142.2-140757 ,  , 0.9954895 , 175.424199642 , -14.1318749444 , 0.00000044
1628 , 4FGL J1142.0+1548 , 175.502 , 15.8 ,  , 16.760529 , 0.10795077 ,  , 3FGL J1142.0+1546 ,  , N ,  , bll ,  , MG1 J114208+1547 ,  , 0.9967931 , 175.532233046 , 15.7983831306 , 0.00000015
1629 , 4FGL J1143.1+6122 , 175.7881 , 61.3801 ,  , 20.73721 , 3.5461214 , 31560000 , 3FGL J1143.0+6123 ,  , N ,  , bll ,  , GB6 J1143+6122 ,  , 0.99866265 , 175.800413275 , 61.3696573861 , 0.00000022
1630 , 4FGL J1144.9+1937 , 176.2394 , 19.6283 ,  , 11.375024 , 0.37269217 ,  , 3FGL J1145.1+1935 ,  , P , 3C 264 , rdg ,  , 3C 264 ,  , 0.9866322 , 176.270871004 , 19.6063168472 , 0.0000001
1631 , 4FGL J1145.5+4423 , 176.3974 , 44.3873 ,  , 6.3153906 , 2.65345 ,  , 3FGL J1145.8+4425 ,  , N ,  , fsrq ,  , B3 1143+446A ,  , 0.98566025 , 176.410494033 , 44.3394206972 , 0.00000013
1632 , 4FGL J1145.7+0453 , 176.4302 , 4.8979 ,  , 4.3755565 , 0.6018095 ,  ,  ,  , N ,  , fsrq ,  , PKS 1142+052 ,  , 0.9863085 , 176.338813104 , 4.92408005833 , 0.00000012
1633 , 4FGL J1145.7-6949 , 176.4382 , -69.8314 ,  , 6.12724 , 2.53637 , 31559456 ,  ,  , N ,  , fsrq ,  , PKS 1143-696 ,  , 0.9993746 , 176.473434013 , -69.9004993444 , 0.000000082
1634 , 4FGL J1146.4-3327 , 176.6059 , -33.4611 ,  , 4.9531116 , 2.02393 ,  ,  ,  , N ,  , bcu ,  , PKS 1143-331 ,  , 0.98717743 , 176.618549021 , -33.4785089833 , 0.0000001
1635 , 4FGL J1146.6-2902 , 176.6531 , -29.0389 ,  , 5.5436172 , 2.0641594 ,  ,  ,  , N ,  , fsrq ,  , PKS 1143-287 ,  , 0.9921177 , 176.609119075 , -28.9884735333 , 0.0000001
1636 , 4FGL J1146.9+3958 , 176.7405 , 39.9775 ,  , 91.00362 , 5.399394 , 31560000 , 3FGL J1146.8+3958 ,  , N ,  , fsrq ,  , S4 1144+40 ,  , 0.99992853 , 176.742907979 , 39.9761956611 , 0.000000068
1637 , 4FGL J1147.0-3812 , 176.76 , -38.2006 ,  , 44.149757 , 2.634687 , 31560000 , 3FGL J1147.0-3811 ,  , N ,  , bll ,  , PKS 1144-379 ,  , 0.9999651 , 176.755711271 , -38.2030620972 , 0.000000068
1638 , 4FGL J1147.2-2627 , 176.8114 , -26.4649 ,  , 8.38672 , 1.4037435 , 31559456 ,  ,  , N ,  , bcu ,  , PMN J1147-2625 ,  , 0.97873217 , 176.776186838 , -26.4207114611 , 0.0000013
